#T: 4, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
2048, 185.592102, 18.079666, 172.967941, 19.399220, 101.010750, 33.218674, 88.878082, 37.753326, 100.621407, 33.347210, 88.686592, 37.834843
4096, 745.204590, 18.010857, 694.154236, 19.335434, 465.541229, 28.830471, 417.466370, 32.150547, 464.066132, 28.922112, 417.044495, 32.183071
8192, 3003.538086, 17.874617, 2804.729736, 19.141626, 2086.688721, 25.728367, 1885.894653, 28.467705, 2074.833008, 25.875380, 1885.251587, 28.477415
#T: 16, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.251200, 3.261147, 0.204800, 4.000000, 0.196128, 4.176864, 0.161792, 5.063291, 0.192192, 4.262404, 0.160768, 5.095541
64, 0.362656, 9.035560, 0.320512, 10.223642, 0.236736, 13.841578, 0.194560, 16.842104, 0.209280, 15.657493, 0.167936, 19.512196
128, 0.954528, 13.731604, 0.848896, 15.440289, 0.355264, 36.894253, 0.261120, 50.196079, 0.359712, 36.438038, 0.264192, 49.612408
256, 3.381184, 15.506047, 3.073024, 17.060980, 0.988352, 53.046688, 0.709632, 73.881676, 0.956448, 54.816151, 0.666624, 78.648232
512, 12.100992, 17.330414, 11.038720, 18.998144, 5.409248, 38.769753, 4.378624, 47.895229, 5.347136, 39.220097, 4.380640, 47.873188
1024, 47.114815, 17.804607, 43.759617, 19.169748, 20.880096, 40.175140, 17.761280, 47.229748, 20.878304, 40.178589, 17.781759, 47.175354
2048, 185.907455, 18.048998, 172.973053, 19.398647, 100.322433, 33.446590, 87.080963, 38.532455, 98.351875, 34.116718, 86.217728, 38.918251
4096, 743.058350, 18.062880, 692.355042, 19.385679, 452.070770, 29.689539, 404.332550, 33.194885, 451.302368, 29.740089, 403.863556, 33.233433
8192, 3002.582275, 17.880306, 2802.955322, 19.153746, 1979.856201, 27.116661, 1780.959229, 30.145042, 1971.058716, 27.237692, 1781.463013, 30.136517
#T: 16, B: 16#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.229312, 3.572425, 0.185344, 4.419889, 0.195904, 4.181640, 0.160768, 5.095541, 0.193344, 4.237008, 0.161824, 5.062290
64, 0.361216, 9.071580, 0.317440, 10.322580, 0.219008, 14.962010, 0.177152, 18.497110, 0.209888, 15.612136, 0.167936, 19.512196
128, 0.937984, 13.973800, 0.835584, 15.686275, 0.395616, 33.131119, 0.293888, 44.599304, 0.379168, 34.568317, 0.277504, 47.232471
256, 3.334880, 15.721345, 3.019776, 17.361816, 1.287200, 40.730888, 1.006592, 52.085449, 1.194752, 43.882580, 0.918528, 57.079151
512, 12.116128, 17.308764, 11.057152, 18.966476, 5.628192, 37.261559, 4.621312, 45.380013, 5.539424, 37.858665, 4.532224, 46.272026
1024, 47.171391, 17.783253, 43.677696, 19.205702, 21.615265, 38.808723, 18.430977, 45.513638, 21.313601, 39.358006, 18.160641, 46.191147
2048, 185.965088, 18.043404, 173.019165, 19.393476, 99.630814, 33.678768, 87.487488, 38.353405, 98.877373, 33.935402, 87.021568, 38.558754
4096, 789.869690, 16.992388, 738.009094, 18.186460, 358.087860, 37.481785, 311.604218, 43.073143, 388.826721, 34.518650, 341.783539, 39.269806
8192, 3184.043945, 16.861290, 2983.291992, 17.995922, 1954.752075, 27.464911, 1761.201172, 30.483225, 1952.374390, 27.498358, 1760.250854, 30.499681
#T: 32, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.527488, 1.553021, 0.475136, 1.724138, 0.320800, 2.553616, 0.285696, 2.867383, 0.225632, 3.630691, 0.178176, 4.597701
64, 0.660032, 4.964608, 0.577536, 5.673759, 0.397600, 8.241448, 0.333824, 9.815950, 0.244224, 13.417191, 0.197632, 16.580311
128, 1.017152, 12.886177, 0.888832, 14.746544, 0.614080, 21.344450, 0.520192, 25.196850, 0.303680, 43.161221, 0.214016, 61.244019
256, 3.218432, 16.290169, 2.914304, 17.990162, 1.942720, 26.987316, 1.616896, 32.425587, 0.752544, 69.668755, 0.480256, 109.168442
512, 13.690656, 15.318127, 12.505088, 16.770390, 7.461664, 28.105688, 6.240256, 33.606827, 5.696640, 36.813843, 4.505600, 46.545456
1024, 59.692001, 14.053152, 56.006657, 14.977877, 28.279137, 29.663593, 25.008127, 33.543526, 20.956703, 40.028282, 17.767424, 47.213417
2048, 256.258850, 13.093960, 242.565125, 13.833164, 100.674240, 33.329708, 88.409058, 37.953613, 83.208862, 40.325550, 71.094269, 47.197098
4096, 1214.814941, 11.048409, 1158.254639, 11.587929, 397.805542, 33.739532, 351.093750, 38.228458, 333.397217, 40.257603, 287.418365, 46.697685
8192, 6429.910645, 8.349586, 6196.455566, 8.664162, 1587.604980, 33.816402, 1401.792480, 38.298885, 1375.951050, 39.018169, 1192.638428, 45.015396
#T: 32, B: 4#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.366560, 2.234832, 0.309248, 2.649007, 0.269344, 3.041464, 0.228320, 3.587947, 0.229056, 3.576418, 0.192512, 4.255319
64, 0.421920, 7.766401, 0.374784, 8.743170, 0.315296, 10.392774, 0.270336, 12.121212, 0.235424, 13.918717, 0.191488, 17.112299
128, 0.998048, 13.132835, 0.899072, 14.578588, 0.622560, 21.053713, 0.520192, 25.196850, 0.336800, 38.916862, 0.212992, 61.538464
256, 3.351424, 15.643739, 3.024896, 17.332432, 1.934208, 27.106081, 1.659904, 31.585442, 0.782240, 67.023933, 0.497664, 105.349792
512, 12.416352, 16.890242, 11.300864, 18.557447, 7.210528, 29.084583, 6.051840, 34.653130, 5.485664, 38.229683, 4.448256, 47.145489
1024, 47.290817, 17.738344, 43.653118, 19.216515, 26.148705, 32.080395, 22.725632, 36.912540, 20.911520, 40.114769, 17.776640, 47.188942
2048, 184.850754, 18.152174, 172.033020, 19.504646, 101.500000, 33.058552, 89.504768, 37.488987, 83.135422, 40.361176, 71.401474, 46.994034
4096, 739.203430, 18.157076, 689.408997, 19.468519, 403.730988, 33.244347, 357.078003, 37.587788, 333.687805, 40.222546, 287.469574, 46.689369
8192, 2969.599121, 18.078901, 2770.549805, 19.377775, 1631.046631, 32.915730, 1431.833618, 37.495342, 1371.177979, 39.153992, 1188.233276, 45.182281
#T: 32, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.293280, 2.793235, 0.239616, 3.418803, 0.239488, 3.420631, 0.202752, 4.040404, 0.199328, 4.109809, 0.160768, 5.095541
64, 0.407936, 8.032633, 0.362496, 9.039548, 0.314912, 10.405447, 0.271360, 12.075471, 0.209344, 15.652705, 0.166912, 19.631901
128, 1.013856, 12.928068, 0.908288, 14.430665, 0.639360, 20.500500, 0.523264, 25.048923, 0.342944, 38.219650, 0.208896, 62.745098
256, 3.262112, 16.072042, 2.927616, 17.908360, 1.995936, 26.267776, 1.677312, 31.257631, 0.803584, 65.243713, 0.504864, 103.847374
512, 12.360096, 16.967117, 11.199488, 18.725428, 7.239072, 28.969902, 6.121472, 34.258949, 5.600288, 37.447216, 4.419584, 47.451347
1024, 47.415104, 17.691847, 43.920383, 19.099579, 26.636801, 31.492550, 23.356417, 35.915646, 20.983681, 39.976818, 17.790976, 47.150917
2048, 185.862686, 18.053345, 173.144058, 19.379488, 104.050560, 32.248199, 92.139519, 36.416981, 82.757828, 40.545326, 71.043076, 47.231110
4096, 741.720520, 18.095459, 691.841003, 19.400084, 414.468658, 32.383083, 367.930359, 36.479111, 329.942780, 40.679092, 284.327942, 47.205254
8192, 2968.093750, 18.088072, 2769.746826, 19.383392, 1656.145874, 32.416885, 1468.625977, 36.556000, 1358.953247, 39.506210, 1175.829468, 45.658909
#T: 32, B: 16#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.284128, 2.883208, 0.238592, 3.433476, 0.241824, 3.387588, 0.206848, 3.960396, 0.189888, 4.314122, 0.156672, 5.228758
64, 0.401312, 8.165218, 0.356352, 9.195402, 0.313184, 10.462859, 0.270336, 12.121212, 0.210304, 15.581253, 0.166912, 19.631901
128, 0.993024, 13.199278, 0.898048, 14.595211, 0.644864, 20.325525, 0.541696, 24.196596, 0.323232, 40.550442, 0.233472, 56.140350
256, 3.237632, 16.193563, 2.940928, 17.827297, 2.002272, 26.184656, 1.712128, 30.622009, 0.876896, 59.789074, 0.603136, 86.926994
512, 12.319552, 17.022957, 11.240448, 18.657192, 7.479360, 28.039190, 6.413312, 32.699986, 5.561504, 37.708363, 4.535296, 46.240688
1024, 47.679264, 17.593828, 44.146687, 19.001671, 27.874657, 30.094032, 24.600576, 34.099232, 20.933760, 40.072151, 17.708033, 47.371769
2048, 186.977081, 17.945745, 174.222336, 19.259546, 109.493629, 30.645100, 97.515549, 34.409313, 82.806717, 40.521389, 71.127037, 47.175354
4096, 746.711121, 17.974518, 696.563721, 19.268549, 438.535492, 30.605898, 389.091339, 34.495171, 328.951355, 40.801693, 283.332611, 47.371082
8192, 2992.939941, 17.937912, 2792.904785, 19.222672, 1734.623169, 30.950291, 1547.449341, 34.693924, 1355.641724, 39.602715, 1172.870117, 45.774117
